ts,src_ip,src_port,dst_ip,dst_port,proto,duration,src_bytes,dst_bytes,type,label
1600000901,192.168.1.188,58440,10.0.0.6,1883,tcp,0.0055,1723,821,normal,0
1600000737,192.168.1.83,57635,10.0.0.6,8883,tcp,0.8937,2113,2277,normal,0
1600000103,192.168.1.58,37801,10.0.0.9,502,tcp,0.9361,59008,27584,ddos,1
1600000320,192.168.1.131,60937,10.0.0.4,8883,tcp,1.5134,2025,329,normal,0
1600000030,192.168.1.41,60749,10.0.0.4,8883,tcp,0.2938,863,587,normal,0
1600000374,192.168.1.98,59330,10.0.0.6,80,tcp,0.086,3710,1253,normal,0
1600000109,192.168.1.50,37542,10.0.0.5,502,tcp,0.0967,1150,1549,normal,0
1600000272,192.168.1.82,63131,10.0.0.6,80,tcp,1.0379,4795,2006,normal,0
1600000889,192.168.1.70,60086,10.0.0.5,80,tcp,0.4976,732,1393,normal,0
1600000624,192.168.1.46,55356,10.0.0.4,1883,tcp,1.0248,1780,510,normal,0
1600000024,192.168.1.83,5689,10.0.0.2,1883,tcp,1.8692,61223,31741,backdoor,1
1600000287,192.168.1.143,31383,10.0.0.2,80,tcp,1.5705,20741,14192,password,1
1600000613,192.168.1.84,61095,10.0.0.9,502,tcp,0.4773,725,1137,normal,0
1600000027,192.168.1.50,1190,10.0.0.6,8883,tcp,0.4039,1144,727,normal,0
1600000598,192.168.1.184,23041,10.0.0.1,502,tcp,0.3269,1422,1319,normal,0
1600000715,192.168.1.109,1786,10.0.0.1,80,tcp,0.6221,110840,32607,ddos,1
1600000854,192.168.1.87,29912,10.0.0.4,1883,tcp,1.6025,9056,10858,password,1
1600000927,192.168.1.181,3170,10.0.0.3,8883,tcp,0.1413,1969,1476,normal,0
1600000506,192.168.1.192,48048,10.0.0.8,8883,tcp,0.3514,1335,1174,normal,0
1600000173,192.168.1.63,38481,10.0.0.9,80,tcp,0.6806,68367,30123,backdoor,1
1600000275,192.168.1.157,6760,10.0.0.6,1883,tcp,2.0012,2476,2027,normal,0
1600000749,192.168.1.162,39524,10.0.0.2,80,tcp,0.083,3252,2381,normal,0
1600000480,192.168.1.106,54152,10.0.0.8,8883,tcp,1.3062,11132,1098,scanning,1
1600000346,192.168.1.75,16536,10.0.0.8,80,tcp,0.5202,455,1585,normal,0
1600000746,192.168.1.165,8872,10.0.0.6,502,tcp,0.7043,1009,2589,normal,0
1600000575,192.168.1.95,26022,10.0.0.5,8883,tcp,1.0958,3044,763,normal,0
1600000115,192.168.1.155,15479,10.0.0.8,502,tcp,0.0038,1449,296,normal,0
1600000991,192.168.1.109,12722,10.0.0.4,1883,tcp,1.1503,10194,18923,scanning,1
1600000448,192.168.1.123,22614,10.0.0.8,8883,tcp,1.5037,27345,30976,scanning,1
1600000755,192.168.1.21,2664,10.0.0.2,80,tcp,1.0652,15181,46553,backdoor,1
1600000601,192.168.1.15,42295,10.0.0.8,1883,tcp,0.881,1501,932,normal,0
1600000321,192.168.1.57,57660,10.0.0.7,1883,tcp,0.4023,4062,832,normal,0
1600000109,192.168.1.73,26832,10.0.0.9,80,tcp,0.047,1854,883,normal,0
1600000740,192.168.1.77,49888,10.0.0.4,502,tcp,0.2486,3637,2654,normal,0
1600000722,192.168.1.59,50435,10.0.0.9,502,tcp,1.6758,10940,2682,password,1
1600000920,192.168.1.120,51125,10.0.0.1,502,tcp,0.0281,5318,2167,normal,0
1600000297,192.168.1.26,4543,10.0.0.5,502,tcp,0.0047,3645,2011,normal,0
1600000742,192.168.1.87,50385,10.0.0.5,80,tcp,0.0967,539,506,normal,0
1600000886,192.168.1.101,29857,10.0.0.2,80,tcp,0.726,31042,29633,backdoor,1
1600000421,192.168.1.77,18237,10.0.0.1,80,tcp,0.3653,1024,542,normal,0
1600000169,192.168.1.124,4472,10.0.0.9,1883,tcp,0.61,20517,74713,password,1
1600000704,192.168.1.143,55803,10.0.0.1,80,tcp,0.4225,1072,709,normal,0
1600000304,192.168.1.144,59116,10.0.0.9,80,tcp,0.871,20538,27850,backdoor,1
1600000096,192.168.1.196,42522,10.0.0.8,502,tcp,0.1211,62430,36032,backdoor,1
1600000830,192.168.1.44,27635,10.0.0.6,8883,tcp,1.3754,831,197,normal,0
1600000298,192.168.1.84,9640,10.0.0.4,1883,tcp,1.5573,10268,23060,backdoor,1
1600000193,192.168.1.13,52414,10.0.0.4,1883,tcp,0.6773,345,136,normal,0
1600000331,192.168.1.109,32703,10.0.0.5,502,tcp,1.2827,105730,84026,ddos,1
1600000421,192.168.1.13,53396,10.0.0.6,1883,tcp,0.0468,3217,2501,normal,0
1600000382,192.168.1.28,29313,10.0.0.5,1883,tcp,0.0431,15459,24228,backdoor,1
1600000524,192.168.1.38,43359,10.0.0.2,502,tcp,0.3621,711,593,normal,0
1600000712,192.168.1.179,53045,10.0.0.5,502,tcp,0.8392,3331,1265,normal,0
1600000704,192.168.1.118,63734,10.0.0.6,8883,tcp,0.6322,42481,46708,ddos,1
1600000732,192.168.1.105,26979,10.0.0.8,8883,tcp,0.6224,1129,464,normal,0
1600000514,192.168.1.112,57640,10.0.0.5,8883,tcp,0.7568,50648,27966,password,1
1600000034,192.168.1.40,32030,10.0.0.7,1883,tcp,0.1511,845,571,normal,0
1600000883,192.168.1.152,4906,10.0.0.4,8883,tcp,0.7203,2544,1100,normal,0
1600000347,192.168.1.119,62067,10.0.0.8,80,tcp,0.0081,549,367,normal,0
1600000329,192.168.1.152,37829,10.0.0.4,502,tcp,0.2205,2121,603,normal,0
1600000246,192.168.1.129,4650,10.0.0.2,8883,tcp,0.3904,3921,1192,normal,0
1600000920,192.168.1.57,60394,10.0.0.4,1883,tcp,0.1315,1924,1880,normal,0
1600000421,192.168.1.35,53484,10.0.0.4,80,tcp,0.4398,4152,2513,normal,0
1600000573,192.168.1.180,61148,10.0.0.5,80,tcp,1.7482,70065,40478,backdoor,1
1600000240,192.168.1.46,19284,10.0.0.1,502,tcp,0.9612,17298,57943,password,1
1600000332,192.168.1.180,3995,10.0.0.6,1883,tcp,1.8518,115281,50915,scanning,1
1600000755,192.168.1.81,29806,10.0.0.5,8883,tcp,0.2873,1068,1658,normal,0
1600000647,192.168.1.37,47448,10.0.0.9,80,tcp,0.443,2741,3037,normal,0
1600000906,192.168.1.175,48071,10.0.0.8,502,tcp,1.2314,668,934,normal,0
1600000088,192.168.1.29,46457,10.0.0.9,8883,tcp,0.0604,4835,2639,normal,0
1600000555,192.168.1.28,56592,10.0.0.4,502,tcp,0.0516,12308,15209,ddos,1
1600000179,192.168.1.124,29489,10.0.0.1,502,tcp,0.7452,624,678,normal,0
1600000198,192.168.1.135,56892,10.0.0.7,80,tcp,0.4831,2302,869,normal,0
1600000623,192.168.1.80,3916,10.0.0.4,1883,tcp,0.4609,8169,29225,scanning,1
1600000236,192.168.1.104,22139,10.0.0.8,502,tcp,0.5036,78497,55225,ddos,1
1600000290,192.168.1.71,43512,10.0.0.8,8883,tcp,0.6742,4556,811,normal,0
1600000253,192.168.1.79,4893,10.0.0.6,8883,tcp,0.6295,713,362,normal,0
1600000049,192.168.1.159,33842,10.0.0.6,1883,tcp,0.074,1982,762,normal,0
1600000616,192.168.1.188,64781,10.0.0.5,502,tcp,0.1125,24652,5559,ddos,1
1600000427,192.168.1.33,46154,10.0.0.3,80,tcp,0.5235,619,798,normal,0
1600000171,192.168.1.18,5423,10.0.0.8,80,tcp,0.2919,1504,1389,normal,0
1600000856,192.168.1.77,44589,10.0.0.6,502,tcp,1.9379,13911,19894,backdoor,1
1600000544,192.168.1.102,61209,10.0.0.8,80,tcp,0.39,8990,12032,ddos,1
1600000687,192.168.1.160,3644,10.0.0.6,80,tcp,0.0977,103399,36490,scanning,1
1600000208,192.168.1.50,29625,10.0.0.4,8883,tcp,0.4726,206,284,normal,0
1600000700,192.168.1.62,9015,10.0.0.4,80,tcp,0.1998,48837,33128,password,1
1600000312,192.168.1.161,43572,10.0.0.6,80,tcp,1.7948,29507,13386,ddos,1
1600000176,192.168.1.23,18396,10.0.0.5,502,tcp,1.3485,53847,17777,ddos,1
1600000099,192.168.1.99,15783,10.0.0.5,8883,tcp,1.1371,1018,2053,normal,0
1600000343,192.168.1.173,43734,10.0.0.5,8883,tcp,0.5645,4904,1042,normal,0
1600000644,192.168.1.190,58734,10.0.0.4,8883,tcp,0.9079,493,339,normal,0
1600000721,192.168.1.167,41390,10.0.0.4,80,tcp,1.6028,1752,1791,normal,0
1600000662,192.168.1.33,32561,10.0.0.5,80,tcp,0.5402,1519,2633,normal,0
1600000706,192.168.1.169,31298,10.0.0.5,8883,tcp,0.0323,395,572,normal,0
1600000467,192.168.1.132,2356,10.0.0.6,1883,tcp,0.3055,307,95,normal,0
1600000746,192.168.1.105,36149,10.0.0.3,80,tcp,0.5158,24687,32110,ddos,1
1600000615,192.168.1.85,65319,10.0.0.7,8883,tcp,1.1546,3852,3123,normal,0
1600000970,192.168.1.123,16761,10.0.0.1,1883,tcp,1.8758,833,512,normal,0
1600000890,192.168.1.21,22959,10.0.0.3,502,tcp,0.4006,1234,3568,normal,0
1600000257,192.168.1.127,48602,10.0.0.5,80,tcp,0.9348,1980,2197,normal,0
1600000619,192.168.1.167,25083,10.0.0.5,8883,tcp,1.4888,10702,3779,ddos,1
1600000129,192.168.1.92,44966,10.0.0.1,80,tcp,0.2215,2859,2115,normal,0
1600000361,192.168.1.99,34395,10.0.0.9,1883,tcp,1.8343,40297,39038,backdoor,1
1600000215,192.168.1.109,44194,10.0.0.1,8883,tcp,0.5157,1668,2435,normal,0
1600000068,192.168.1.12,41253,10.0.0.9,1883,tcp,1.4486,29206,11934,scanning,1
1600000448,192.168.1.29,44520,10.0.0.2,502,tcp,0.4468,589,921,normal,0
1600000861,192.168.1.156,14440,10.0.0.5,8883,tcp,0.0212,659,1162,normal,0
1600000545,192.168.1.40,33819,10.0.0.8,502,tcp,0.4025,335,379,normal,0
1600000500,192.168.1.170,36459,10.0.0.9,1883,tcp,0.7108,3221,1724,normal,0
1600000093,192.168.1.14,57173,10.0.0.8,502,tcp,1.301,30456,18049,ddos,1
1600000636,192.168.1.102,31704,10.0.0.4,8883,tcp,1.4471,5679,7483,ddos,1
1600000842,192.168.1.35,26274,10.0.0.5,1883,tcp,0.705,16323,7901,ddos,1
1600000538,192.168.1.41,51813,10.0.0.7,8883,tcp,0.224,1247,1261,normal,0
1600000293,192.168.1.28,26618,10.0.0.1,80,tcp,0.5581,10719,45033,ddos,1
1600000551,192.168.1.87,19629,10.0.0.6,8883,tcp,2.9181,1805,930,normal,0
1600000634,192.168.1.159,30860,10.0.0.2,1883,tcp,0.0763,3375,2596,normal,0
1600000174,192.168.1.124,1734,10.0.0.7,8883,tcp,0.4522,2657,1392,normal,0
1600000837,192.168.1.130,53441,10.0.0.9,80,tcp,1.3042,23502,22339,password,1
1600000558,192.168.1.89,45026,10.0.0.6,80,tcp,0.0245,1069,941,normal,0
1600000299,192.168.1.79,35573,10.0.0.4,8883,tcp,0.6693,4563,6973,password,1
1600000054,192.168.1.141,34687,10.0.0.7,8883,tcp,0.2107,2016,289,normal,0
1600000757,192.168.1.178,6905,10.0.0.8,80,tcp,0.3533,1521,706,normal,0
1600000683,192.168.1.65,58973,10.0.0.3,1883,tcp,0.0084,3199,878,normal,0
1600000668,192.168.1.191,56737,10.0.0.9,1883,tcp,0.5056,610,782,normal,0
1600000652,192.168.1.88,64057,10.0.0.8,8883,tcp,0.118,605,394,normal,0
1600000464,192.168.1.138,35129,10.0.0.7,1883,tcp,0.7037,952,545,normal,0
1600000146,192.168.1.21,16806,10.0.0.1,8883,tcp,0.5074,1485,1004,normal,0
1600000530,192.168.1.23,57226,10.0.0.1,8883,tcp,0.2659,2808,1309,normal,0
1600000661,192.168.1.145,47059,10.0.0.8,8883,tcp,0.2004,5210,2215,normal,0
1600000659,192.168.1.121,35216,10.0.0.6,1883,tcp,0.2077,1838,945,normal,0
1600000847,192.168.1.120,11311,10.0.0.3,8883,tcp,0.589,3255,2381,normal,0
1600000488,192.168.1.118,2961,10.0.0.8,8883,tcp,1.7968,83017,67489,password,1
1600000147,192.168.1.70,32441,10.0.0.2,502,tcp,1.1925,27362,19846,scanning,1
1600000677,192.168.1.35,4996,10.0.0.2,502,tcp,0.0842,925,533,normal,0
1600000257,192.168.1.119,55245,10.0.0.8,8883,tcp,0.689,1927,1223,normal,0
1600000176,192.168.1.199,47970,10.0.0.9,8883,tcp,0.196,1181,1750,normal,0
1600000598,192.168.1.27,32509,10.0.0.5,8883,tcp,1.4504,2625,1454,normal,0
1600000948,192.168.1.50,24975,10.0.0.5,502,tcp,0.2944,35525,33324,ddos,1
1600000709,192.168.1.115,17123,10.0.0.3,80,tcp,0.8389,51079,27565,ddos,1
1600000982,192.168.1.196,62173,10.0.0.5,1883,tcp,1.7461,3526,2980,normal,0
1600000682,192.168.1.91,47170,10.0.0.4,502,tcp,0.1238,1116,608,normal,0
1600000060,192.168.1.145,6460,10.0.0.8,80,tcp,0.3899,2544,1189,normal,0
1600000105,192.168.1.83,6541,10.0.0.2,502,tcp,0.1919,2670,794,normal,0
1600000854,192.168.1.108,24789,10.0.0.8,1883,tcp,0.3664,4730,1244,normal,0
1600000414,192.168.1.164,38814,10.0.0.3,80,tcp,0.3924,1073,2771,normal,0
1600000777,192.168.1.124,24903,10.0.0.7,502,tcp,1.0529,478,488,normal,0
1600000404,192.168.1.87,56692,10.0.0.7,80,tcp,1.445,13649,12756,scanning,1
1600000973,192.168.1.142,15015,10.0.0.7,8883,tcp,0.1971,1704,1369,normal,0
1600000173,192.168.1.116,1284,10.0.0.6,502,tcp,1.0902,48352,7429,scanning,1
1600000001,192.168.1.46,32432,10.0.0.9,1883,tcp,0.0123,938,267,normal,0
1600000723,192.168.1.23,18632,10.0.0.1,502,tcp,0.078,2477,2071,normal,0
1600000769,192.168.1.10,33520,10.0.0.4,80,tcp,1.8919,15382,19919,backdoor,1
1600000549,192.168.1.24,10594,10.0.0.4,80,tcp,0.1019,1165,420,normal,0
1600000156,192.168.1.183,51692,10.0.0.6,8883,tcp,1.1478,28137,16905,ddos,1
1600000637,192.168.1.152,41135,10.0.0.1,80,tcp,0.6626,984,1578,normal,0
1600000244,192.168.1.11,47765,10.0.0.1,80,tcp,0.1057,1351,1256,normal,0
1600000056,192.168.1.94,38215,10.0.0.5,1883,tcp,0.9391,370,1670,normal,0
1600000660,192.168.1.96,37620,10.0.0.5,8883,tcp,1.9821,250,83,normal,0
1600000137,192.168.1.87,25184,10.0.0.7,1883,tcp,2.6108,3858,439,normal,0
1600000608,192.168.1.98,35590,10.0.0.3,8883,tcp,0.3652,583,1604,normal,0
1600000904,192.168.1.35,35202,10.0.0.4,502,tcp,1.0799,37777,22543,backdoor,1
1600000654,192.168.1.67,7335,10.0.0.7,80,tcp,0.1167,375,1783,normal,0
1600000860,192.168.1.43,59392,10.0.0.1,502,tcp,0.2575,721,1748,normal,0
1600000041,192.168.1.172,1083,10.0.0.2,1883,tcp,1.1876,1820,1425,normal,0
1600000309,192.168.1.129,49155,10.0.0.8,8883,tcp,0.2658,2150,929,normal,0
1600000074,192.168.1.117,53135,10.0.0.9,80,tcp,0.3026,988,186,normal,0
1600000650,192.168.1.126,37916,10.0.0.1,1883,tcp,0.8999,2181,781,normal,0
1600000044,192.168.1.43,11415,10.0.0.4,502,tcp,0.2761,35414,23422,ddos,1
1600000822,192.168.1.184,64430,10.0.0.9,1883,tcp,1.9199,5924,7745,backdoor,1
1600000859,192.168.1.100,65207,10.0.0.6,8883,tcp,0.6106,35039,30603,scanning,1
1600000952,192.168.1.78,20426,10.0.0.7,1883,tcp,0.9759,1405,777,normal,0
1600000129,192.168.1.42,8748,10.0.0.8,1883,tcp,0.712,2345,362,normal,0
1600000831,192.168.1.183,43024,10.0.0.6,502,tcp,1.0829,83745,74752,backdoor,1
1600000541,192.168.1.113,25914,10.0.0.1,8883,tcp,0.4658,3095,1622,normal,0
1600000177,192.168.1.68,20081,10.0.0.8,502,tcp,2.1519,572,1530,normal,0
1600000455,192.168.1.91,10464,10.0.0.4,1883,tcp,0.2525,2516,379,normal,0
1600000373,192.168.1.40,48119,10.0.0.2,502,tcp,0.7486,2002,484,normal,0
1600000354,192.168.1.133,30723,10.0.0.3,502,tcp,0.5681,4611,3102,normal,0
1600000853,192.168.1.179,7826,10.0.0.2,502,tcp,1.5017,18269,3956,ddos,1
1600000867,192.168.1.166,51882,10.0.0.3,502,tcp,0.5615,97652,81864,backdoor,1
1600000763,192.168.1.175,54997,10.0.0.4,8883,tcp,0.3085,3580,2508,normal,0
1600000281,192.168.1.106,61513,10.0.0.2,8883,tcp,0.2677,1456,435,normal,0
1600000618,192.168.1.154,44556,10.0.0.7,1883,tcp,0.0613,1387,728,normal,0
1600000806,192.168.1.155,14590,10.0.0.2,502,tcp,1.6726,15706,13794,ddos,1
1600000904,192.168.1.14,14466,10.0.0.6,8883,tcp,0.7631,17982,5893,password,1
1600000279,192.168.1.31,51565,10.0.0.4,1883,tcp,2.275,1200,1978,normal,0
1600000914,192.168.1.112,11223,10.0.0.9,1883,tcp,1.0485,1853,248,normal,0
1600000496,192.168.1.134,45046,10.0.0.5,80,tcp,0.4477,1278,519,normal,0
1600000771,192.168.1.156,41828,10.0.0.1,8883,tcp,0.5266,47326,81085,ddos,1
1600000135,192.168.1.115,27369,10.0.0.9,502,tcp,0.7526,18900,24040,scanning,1
1600000719,192.168.1.179,33435,10.0.0.8,8883,tcp,0.2607,2503,656,normal,0
1600000035,192.168.1.64,9546,10.0.0.1,80,tcp,0.1492,32407,4050,scanning,1
1600000546,192.168.1.88,58054,10.0.0.7,8883,tcp,0.1344,2896,2017,normal,0
1600000287,192.168.1.161,41949,10.0.0.8,1883,tcp,0.5503,3436,3098,normal,0
1600000797,192.168.1.194,49845,10.0.0.6,502,tcp,0.3665,925,1270,normal,0
1600000242,192.168.1.130,27927,10.0.0.1,8883,tcp,0.5787,106617,19344,password,1
1600000640,192.168.1.162,34062,10.0.0.3,502,tcp,0.3414,1992,1218,normal,0
1600000508,192.168.1.21,12665,10.0.0.3,1883,tcp,0.8122,30182,66354,ddos,1
1600000070,192.168.1.125,20892,10.0.0.8,1883,tcp,2.1767,1021,889,normal,0
1600000187,192.168.1.197,49910,10.0.0.9,8883,tcp,1.5738,35532,62226,ddos,1
1600000817,192.168.1.154,29115,10.0.0.3,1883,tcp,0.0591,5640,2717,normal,0
1600000581,192.168.1.146,35037,10.0.0.3,8883,tcp,0.5055,91326,61769,scanning,1
1600000173,192.168.1.80,48603,10.0.0.5,1883,tcp,0.3157,1897,384,normal,0
1600000218,192.168.1.21,60999,10.0.0.4,1883,tcp,0.0991,259,583,normal,0
1600000283,192.168.1.44,53786,10.0.0.7,1883,tcp,0.001,997,419,normal,0
1600000403,192.168.1.90,31677,10.0.0.8,80,tcp,0.7358,537,192,normal,0
1600000864,192.168.1.87,33612,10.0.0.3,8883,tcp,0.1164,1057,437,normal,0
1600000679,192.168.1.92,28614,10.0.0.1,502,tcp,0.04,3478,2373,normal,0
1600000559,192.168.1.17,7821,10.0.0.6,80,tcp,0.183,5171,1000,normal,0
1600000530,192.168.1.124,27128,10.0.0.1,8883,tcp,0.6613,1391,1460,normal,0
1600000674,192.168.1.173,8714,10.0.0.8,8883,tcp,0.0757,71675,31512,password,1
1600000202,192.168.1.20,7171,10.0.0.7,502,tcp,0.6792,2133,977,normal,0
1600000092,192.168.1.148,11352,10.0.0.3,80,tcp,0.0411,45206,7614,ddos,1
1600000950,192.168.1.127,45853,10.0.0.8,80,tcp,0.0757,2578,1456,normal,0
1600000377,192.168.1.134,64384,10.0.0.8,8883,tcp,1.4629,6634,15399,password,1
1600000215,192.168.1.12,60056,10.0.0.4,1883,tcp,0.1314,915,811,normal,0
1600000572,192.168.1.147,47092,10.0.0.5,1883,tcp,1.0862,3765,2478,normal,0
1600000033,192.168.1.106,3347,10.0.0.1,502,tcp,2.3849,1535,975,normal,0
1600000772,192.168.1.165,37518,10.0.0.2,502,tcp,0.6082,1073,2020,normal,0
1600000196,192.168.1.75,2946,10.0.0.4,1883,tcp,0.1016,1513,551,normal,0
1600000525,192.168.1.30,10232,10.0.0.1,8883,tcp,0.9181,2017,1097,normal,0
1600000449,192.168.1.152,47057,10.0.0.8,502,tcp,1.5093,5022,2721,normal,0
1600000699,192.168.1.26,58156,10.0.0.6,502,tcp,0.0198,1462,1446,normal,0
1600000959,192.168.1.28,8732,10.0.0.1,80,tcp,0.1124,759,236,normal,0
1600000721,192.168.1.123,13527,10.0.0.6,80,tcp,0.0383,803,839,normal,0
1600000292,192.168.1.179,63654,10.0.0.2,1883,tcp,0.5229,1504,1130,normal,0
1600000580,192.168.1.32,28628,10.0.0.7,502,tcp,0.3278,95,334,normal,0
1600000751,192.168.1.86,40562,10.0.0.8,80,tcp,0.5355,4755,684,normal,0
1600000124,192.168.1.152,21822,10.0.0.6,502,tcp,0.6675,1399,317,normal,0
1600000127,192.168.1.162,20634,10.0.0.8,1883,tcp,0.0338,972,464,normal,0
1600000670,192.168.1.46,3528,10.0.0.6,502,tcp,0.1591,2289,1790,normal,0
1600000541,192.168.1.62,43728,10.0.0.6,80,tcp,0.3871,619,164,normal,0
1600000227,192.168.1.187,9863,10.0.0.9,1883,tcp,0.067,319,192,normal,0
1600000620,192.168.1.60,20363,10.0.0.4,8883,tcp,0.2614,905,1588,normal,0
1600000134,192.168.1.126,19852,10.0.0.6,502,tcp,0.243,927,469,normal,0
1600000307,192.168.1.165,28311,10.0.0.7,80,tcp,0.0605,548,714,normal,0
1600000566,192.168.1.118,32983,10.0.0.8,502,tcp,0.4915,55887,41581,backdoor,1
1600000265,192.168.1.187,48867,10.0.0.9,502,tcp,0.2042,653,997,normal,0
1600000214,192.168.1.62,49122,10.0.0.9,8883,tcp,0.6907,1512,1184,normal,0
1600000072,192.168.1.173,12773,10.0.0.2,502,tcp,0.8835,2315,2355,normal,0
1600000686,192.168.1.125,18823,10.0.0.9,1883,tcp,0.5589,4481,3186,normal,0
1600000936,192.168.1.73,61839,10.0.0.9,502,tcp,1.8217,111407,60579,scanning,1
1600000872,192.168.1.149,55217,10.0.0.9,1883,tcp,0.5326,23097,40893,ddos,1
1600000505,192.168.1.42,54721,10.0.0.3,8883,tcp,0.6422,1614,203,normal,0
1600000207,192.168.1.53,18206,10.0.0.8,80,tcp,0.8034,45320,55746,scanning,1
1600000135,192.168.1.47,61272,10.0.0.5,502,tcp,0.1541,1252,2683,normal,0
1600000440,192.168.1.158,44768,10.0.0.2,80,tcp,0.3141,1486,1188,normal,0
1600000650,192.168.1.130,30057,10.0.0.5,1883,tcp,0.6058,3181,2194,normal,0
1600000031,192.168.1.76,46366,10.0.0.2,8883,tcp,0.1661,475,77,normal,0
1600000100,192.168.1.63,60744,10.0.0.8,502,tcp,0.0139,2137,1454,normal,0
1600000095,192.168.1.172,55734,10.0.0.4,80,tcp,0.4998,1688,603,normal,0
1600000407,192.168.1.143,50260,10.0.0.2,1883,tcp,0.0206,1342,2287,normal,0
1600000879,192.168.1.38,1852,10.0.0.1,80,tcp,0.2743,2342,819,normal,0
1600000092,192.168.1.47,6208,10.0.0.3,80,tcp,1.2629,1198,140,normal,0
1600000548,192.168.1.162,2011,10.0.0.8,80,tcp,0.1403,2202,1362,normal,0
1600000426,192.168.1.38,33941,10.0.0.3,80,tcp,0.3754,2386,2474,normal,0
1600000761,192.168.1.86,13078,10.0.0.9,8883,tcp,0.3346,262,425,normal,0
1600000517,192.168.1.161,56000,10.0.0.2,502,tcp,0.6329,1090,968,normal,0
1600000353,192.168.1.59,12730,10.0.0.8,80,tcp,0.3641,454,92,normal,0
1600000646,192.168.1.143,22831,10.0.0.6,80,tcp,1.9457,76834,5311,ddos,1
1600000883,192.168.1.104,26099,10.0.0.1,8883,tcp,0.554,353,353,normal,0
1600000350,192.168.1.181,47264,10.0.0.1,80,tcp,0.1419,460,388,normal,0
1600000851,192.168.1.184,32170,10.0.0.1,502,tcp,0.6383,4697,961,normal,0
1600000723,192.168.1.50,13549,10.0.0.2,8883,tcp,0.505,4420,2257,normal,0
1600000453,192.168.1.119,46714,10.0.0.6,8883,tcp,0.1238,1522,432,normal,0
1600000878,192.168.1.135,10758,10.0.0.3,502,tcp,0.7198,274,562,normal,0
1600000293,192.168.1.198,17600,10.0.0.3,8883,tcp,0.0534,1965,966,normal,0
1600000746,192.168.1.88,11031,10.0.0.8,8883,tcp,0.2486,859,1255,normal,0
1600000225,192.168.1.124,54121,10.0.0.2,80,tcp,0.1909,1145,542,normal,0
1600000041,192.168.1.60,19070,10.0.0.2,502,tcp,0.7626,711,975,normal,0
1600000235,192.168.1.117,65429,10.0.0.2,502,tcp,0.4854,211,125,normal,0
1600000664,192.168.1.54,24422,10.0.0.7,1883,tcp,1.071,56379,45705,ddos,1
1600000921,192.168.1.92,10663,10.0.0.8,8883,tcp,0.8072,2718,960,normal,0
1600000002,192.168.1.104,35123,10.0.0.2,1883,tcp,0.1391,648,1915,normal,0
1600000025,192.168.1.187,26729,10.0.0.7,502,tcp,0.356,313,249,normal,0
1600000212,192.168.1.125,9171,10.0.0.8,502,tcp,0.9607,2274,1232,normal,0
1600000921,192.168.1.168,18509,10.0.0.5,502,tcp,0.5352,1585,895,normal,0
1600000758,192.168.1.12,22172,10.0.0.2,502,tcp,0.8899,870,1494,normal,0
1600000418,192.168.1.39,13885,10.0.0.7,502,tcp,0.6377,2209,312,normal,0
1600000614,192.168.1.173,11086,10.0.0.8,1883,tcp,0.0225,585,143,normal,0
1600000695,192.168.1.143,6650,10.0.0.5,8883,tcp,0.7623,84170,12924,backdoor,1
1600000961,192.168.1.134,49291,10.0.0.2,80,tcp,0.0048,649,590,normal,0
1600000716,192.168.1.194,7937,10.0.0.8,502,tcp,0.2473,4243,1722,normal,0
1600000633,192.168.1.82,3859,10.0.0.3,8883,tcp,1.9482,34199,16193,password,1
1600000703,192.168.1.167,54920,10.0.0.2,8883,tcp,0.6253,1499,967,normal,0
1600000812,192.168.1.61,5280,10.0.0.4,502,tcp,0.5124,919,130,normal,0
1600000788,192.168.1.42,35287,10.0.0.4,1883,tcp,0.2102,93272,8371,backdoor,1
1600000534,192.168.1.198,40649,10.0.0.8,80,tcp,0.4155,1907,2139,normal,0
1600000971,192.168.1.62,64948,10.0.0.1,502,tcp,0.5153,2079,670,normal,0
1600000868,192.168.1.128,17957,10.0.0.9,8883,tcp,0.9866,1110,639,normal,0
1600000623,192.168.1.92,38238,10.0.0.1,1883,tcp,1.9828,82944,13346,backdoor,1
1600000234,192.168.1.114,33704,10.0.0.9,1883,tcp,0.4517,761,326,normal,0
1600000801,192.168.1.177,6856,10.0.0.4,8883,tcp,1.3961,35274,9717,backdoor,1
1600000554,192.168.1.88,26770,10.0.0.4,80,tcp,0.3054,30612,57951,scanning,1
1600000247,192.168.1.100,54234,10.0.0.8,8883,tcp,1.0467,100512,97711,ddos,1
1600000038,192.168.1.26,8548,10.0.0.9,80,tcp,0.4453,9730,8393,backdoor,1
1600000761,192.168.1.187,25965,10.0.0.7,1883,tcp,0.13,3444,3163,normal,0
1600000545,192.168.1.188,47564,10.0.0.6,8883,tcp,0.3233,951,877,normal,0
1600000388,192.168.1.169,15272,10.0.0.4,502,tcp,0.5352,12190,13611,password,1
1600000214,192.168.1.62,31809,10.0.0.6,80,tcp,0.1064,654,136,normal,0
1600000195,192.168.1.181,33988,10.0.0.4,80,tcp,0.2018,1951,777,normal,0
1600000551,192.168.1.72,11469,10.0.0.4,1883,tcp,0.3276,576,854,normal,0
1600000768,192.168.1.61,48080,10.0.0.2,502,tcp,1.4704,13530,4808,password,1
1600000349,192.168.1.117,61131,10.0.0.1,8883,tcp,1.7625,59181,45209,ddos,1
